model_harness,model,harness,eval_name,round,field,field_score,field_passed,kit,assay_type,task_family,time_horizon,source_prefix
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r2,depth_disparity_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r2,depth_ratio,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r2,duprate_ratio_24_vs_6,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r2,subnuc_ratio_6hpf_over_24hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r3,depth_disparity_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r3,depth_ratio,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r3,duprate_ratio_24_vs_6,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014d_cutandtag_sample_statistics,r3,subnuc_ratio_6hpf_over_24hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r1,expression_association_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r1,frac_marked_expressed,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r1,frac_unmarked_expressed,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r1,n_h2az_marked_genes,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r1,n_peaks_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r2,expression_association_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r2,frac_marked_expressed,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r2,frac_unmarked_expressed,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r2,n_h2az_marked_genes,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r2,n_peaks_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r3,expression_association_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r3,frac_marked_expressed,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r3,frac_unmarked_expressed,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r3,n_h2az_marked_genes,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014e_h2az_cutandtag_characterization,r3,n_peaks_6hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,depth_ratio_24hpf_to_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,frac_6hpf_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,jaccard_index,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,n_peaks_24hpf_ds,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,n_peaks_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,n_shared_6hpf_perspective,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r1,n_unique_24hpf_ds,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,depth_ratio_24hpf_to_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,frac_6hpf_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,jaccard_index,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,n_peaks_24hpf_ds,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,n_peaks_6hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,n_shared_6hpf_perspective,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r2,n_unique_24hpf_ds,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,depth_ratio_24hpf_to_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,frac_6hpf_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,jaccard_index,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,n_peaks_24hpf_ds,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,n_peaks_6hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,n_shared_6hpf_perspective,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014f_h2az_downsampled_comparison,r3,n_unique_24hpf_ds,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,enrichment_k4_vs_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,frac_h2az_background,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,frac_h2az_bivalent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,frac_h2az_k27only,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,frac_h2az_k4only,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,h2az_pattern_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r1,n_genes_triple_marked,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,enrichment_k4_vs_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,frac_h2az_background,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,frac_h2az_bivalent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,frac_h2az_k27only,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,frac_h2az_k4only,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,h2az_pattern_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r2,n_genes_triple_marked,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,enrichment_k4_vs_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,frac_h2az_background,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,frac_h2az_bivalent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,frac_h2az_k27only,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,frac_h2az_k4only,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,h2az_pattern_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014g_h2az_bivalent_promoters,r3,n_genes_triple_marked,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r1,n_broad_only,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r1,n_peaks_broad,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r1,n_peaks_narrow,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r1,pct_broadonly_genebody,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r1,pct_broadonly_promoter,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r1,peak_mode_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r2,n_broad_only,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r2,n_peaks_broad,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r2,n_peaks_narrow,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r2,pct_broadonly_genebody,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r2,pct_broadonly_promoter,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r2,peak_mode_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r3,n_broad_only,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r3,n_peaks_broad,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r3,n_peaks_narrow,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r3,pct_broadonly_genebody,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r3,pct_broadonly_promoter,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014h_h2az_peak_mode_comparison,r3,peak_mode_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r1,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r1,frac_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r1,n_enriched_terms_gained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r1,n_gained_24hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r1,n_lost_6hpf,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r1,n_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r2,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_014i_h2az_developmental_dynamics,r2,frac_maintained,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
